NUM_CONTA,COD_CLIENTE,COD_AGENCIA,COD_COLABORADOR,TIPO_CONTA,DATA_ABERTURA,SALDO_TOTAL,SALDO_DISPONIVEL,DATA_ULTIMO_LANCAMENTO
105,105,7,7,PF,2016-05-13 12:08:00.000,132.7838000000000000,112.89999999999999000,2016-06-19 18:50:27.007
609,609,7,14,PF,2021-01-17 10:49:00.000,4968.5399999999990000,4200.29999999999900000,2022-07-03 21:47:43.142
222,222,6,22,PF,2016-06-21 14:09:00.000,563.3052000000000000,443.51000000000000000,2019-02-10 17:29:47.143
267,267,6,22,PF,2020-04-07 10:54:00.000,288.7716000000000300,259.68000000000000000,2020-06-26 07:05:57.339
718,718,4,45,PF,2014-05-19 11:34:00.000,445.8766422682228000,435.21202204774534000,2014-10-07 11:55:14.893
758,758,5,50,PF,2015-12-22 11:17:00.000,92.5205000000000100,78.20000000000002000,2016-07-25 12:59:34.069
585,585,7,71,PF,2017-11-02 15:13:00.000,59.7594999999999800,45.19999999999998000,2017-11-20 16:13:19.176
439,439,1,32,PF,2018-06-13 15:26:00.000,37.0049701179763600,14.68282868378701200,2019-08-21 22:54:57.050
544,544,7,71,PF,2019-11-08 16:58:00.000,14855.0240000000010000,12243.40000000000100000,2020-01-31 01:44:18.207
366,366,1,80,PF,2015-07-26 16:20:00.000,12287.8899999999980000,12180.61999999999700000,2015-09-07 21:28:36.045
756,756,7,100,PF,2019-12-17 12:28:00.000,79.5701999999999900,54.24999999999998600,2020-06-26 16:34:51.546
138,138,2,84,PF,2014-08-19 13:34:00.000,19.9080000000000760,11.88000000000007200,2014-10-12 14:56:17.958
642,642,7,100,PF,2015-10-15 11:12:00.000,5.3869000000000300,36.88000000000002400,2020-01-07 20:14:56.828
972,972,7,42,PF,2021-11-03 14:00:00.000,468.0217000000000000,72.99000000000001000,2021-12-05 01:14:33.945
641,641,7,100,PF,2020-06-03 12:58:00.000,5294.4109694592690000,4962.48732967855500000,2020-10-31 15:39:13.461
381,381,4,57,PF,2022-04-05 12:17:00.000,1432.5444000000002000,379.58000000000015000,2022-12-29 22:57:54.262
243,243,5,49,PF,2021-05-01 15:04:00.000,1150.3355999999999000,1920.98000000000000000,2021-05-23 13:49:15.732
146,146,1,80,PF,2011-03-15 11:30:00.000,708.8089085865774000,646.54823232390410000,2014-12-18 15:07:17.420
516,516,1,36,PF,2014-02-22 15:44:00.000,9930.4062119463700000,9706.40236465330400000,2017-02-18 00:42:11.815
309,309,1,39,PF,2020-04-12 11:11:00.000,759.6199999999999000,740.12999999999990000,2022-10-16 16:51:50.203
892,892,1,18,PF,2011-05-26 16:05:00.000,6656.8153000000000000,6086.63000000000000000,2011-10-17 03:13:43.183
219,219,7,14,PF,2019-06-02 10:19:00.000,212159.5584000000000000,220894.96455422770000000,2020-04-21 07:15:46.034
547,547,2,24,PF,2017-02-21 12:09:00.000,31426.7933758470700000,31356.76337584707300000,2017-10-29 06:36:51.400
711,711,8,47,PF,2018-07-24 12:06:00.000,14.3100000000000660,43.22000000000006000,2022-11-27 08:12:07.658
37,37,3,98,PF,2012-05-14 15:35:00.000,65.0179999999999400,60.79999999999994000,2012-07-15 03:30:00.800
582,582,7,42,PF,2021-03-17 11:57:00.000,41301.3216000000000000,42881.88249049808000000,2021-06-21 07:50:19.173
730,730,8,69,PF,2019-11-14 14:19:00.000,133.4614000000000000,104.83999999999999000,2020-06-12 13:09:54.680
552,552,4,1,PF,2022-09-16 11:09:00.000,386.2200000000000000,367.97000000000000000,2022-12-27 11:16:24.793
709,709,3,31,PF,2019-03-10 14:26:00.000,5626.8228911811620000,5892.50146440122350000,2020-04-08 07:51:14.845
85,85,7,14,PF,2020-11-26 15:11:00.000,669.9395820455906000,663.98664853089950000,2022-01-17 09:09:00.065
52,52,7,7,PF,2019-08-10 13:13:00.000,33.8520000000000000,21.85999999999999200,2019-09-06 12:10:49.834
398,398,5,67,PF,2020-01-07 14:38:00.000,98018.3400000000000000,76968.34000000000000000,2020-12-21 12:25:38.063
387,387,7,14,PF,2020-04-17 15:54:00.000,25.5937426938534250,5.42033930084497200,2020-04-19 20:20:06.760
28,28,2,76,PF,2016-07-05 12:33:00.000,2982.9113277856050000,3013.97706916898460000,2017-06-25 06:41:00.131
458,458,7,14,PF,2017-08-07 15:57:00.000,24.6743000000000020,12.49000000000000400,2017-11-05 15:47:34.145
523,523,7,14,PF,2018-12-21 16:09:00.000,5.6699999999999890,40.46999999999998500,2019-05-17 06:36:57.069
958,958,6,40,PF,2015-05-04 13:19:00.000,72.2997000000000000,47.25000000000000000,2016-01-26 20:55:21.178
787,787,4,19,PF,2019-11-25 15:11:00.000,25561.9530000000000000,23099.75000000000000000,2022-12-30 19:58:24.779
416,416,7,7,PF,2022-04-11 13:11:00.000,241.5960000000000300,142.53000000000003000,2022-05-19 09:17:56.044
985,985,7,33,PF,2021-05-22 13:34:00.000,86.5589999999999800,46.42999999999998600,2021-10-13 21:46:28.560
560,560,7,7,PF,2017-12-07 10:36:00.000,1.1339999999999413,142.11999999999995000,2018-04-03 17:25:30.563
448,448,8,10,PF,2019-06-19 16:50:00.000,23366.2317940387200000,23269.52179403872000000,2021-02-04 16:06:29.297
815,815,3,98,PF,2013-06-21 12:17:00.000,510.2778489090348400,461.51890372289034000,2013-10-23 19:13:29.009
72,72,7,100,PF,2022-08-08 10:10:00.000,183.3192000000000800,327.54000000000010000,2022-11-07 07:01:21.425
127,127,5,34,PF,2015-08-09 15:30:00.000,163.9279546994164300,398.80490564298657000,2020-11-21 17:04:24.201
646,646,7,14,PF,2016-07-02 11:18:00.000,1677.9384185724218000,1535.12668386335350000,2016-09-21 09:57:49.285
32,32,8,69,PF,2019-02-07 14:43:00.000,53414.4792116751340000,50849.43258254774000000,2019-02-25 01:29:45.005
215,215,9,12,PF,2021-03-24 15:14:00.000,35.1520916125504100,22.06220169742148600,2021-10-29 10:53:07.358
921,921,5,34,PF,2017-08-09 13:59:00.000,3706.4575999999997000,2349.25999999999980000,2018-03-01 10:23:15.150
926,926,7,71,PF,2015-12-17 14:33:00.000,4.3248000000000430,58.48000000000004000,2017-06-07 15:58:31.558
417,417,7,14,PF,2017-11-13 16:06:00.000,486.4165447747982400,460.27053938098840000,2022-02-08 21:33:46.000
22,22,1,26,PF,2014-10-27 11:34:00.000,2.6688000000000076,67.77000000000001000,2014-11-26 09:01:59.040
368,368,7,71,PF,2019-12-10 12:21:00.000,3208.5591999999997000,3131.42711615413830000,2020-11-30 11:16:25.524
779,779,9,83,PF,2021-03-15 14:30:00.000,2128.7452269366960000,2113.83770397646050000,2021-09-07 21:17:15.026
738,738,7,14,PF,2021-07-25 13:26:00.000,641.1338000000002000,565.93000000000020000,2021-11-11 11:32:42.832
84,84,7,42,PF,2019-11-02 14:01:00.000,629.8104022334893000,546.09212346817090000,2020-03-06 02:32:53.104
935,935,7,14,PF,2018-12-04 15:13:00.000,7894.2382277081710000,7512.75368048862600000,2019-02-05 23:44:00.136
829,829,7,100,PF,2019-12-20 13:55:00.000,398.5231712466693400,285.51156191277505000,2022-03-11 02:33:06.671
777,777,8,23,PF,2018-08-20 11:46:00.000,5.0263999999999880,33.12999999999999000,2019-01-13 10:12:37.586
150,150,3,31,PF,2020-01-15 11:02:00.000,7121.4858000000000000,7091.59000000000000000,2020-02-18 13:58:10.394
923,923,7,71,PF,2021-01-15 11:12:00.000,621.2336000000000000,367.34000000000003000,2021-02-22 03:20:34.023
891,891,7,33,PF,2017-12-18 13:54:00.000,218.6180006134091000,176.31346595387038000,2018-05-11 01:06:17.443
868,868,9,87,PF,2021-03-20 12:49:00.000,193.3800000000001000,360.08000000000015000,2021-05-31 13:00:47.172
373,373,2,86,PF,2011-08-10 14:10:00.000,951.9864000000000000,900.30000000000000000,2012-06-16 09:00:29.324
511,511,10,17,PF,2022-03-26 14:05:00.000,128.5270000000000400,83.06000000000003000,2022-07-26 02:53:17.090
580,580,7,33,PF,2020-10-25 15:30:00.000,10.5823000000000090,0.14000000000000767,2022-01-31 02:04:37.012
934,934,1,26,PF,2010-01-27 16:03:00.000,17360.3513798267520000,17165.84671269975700000,2016-02-27 11:18:52.264
570,570,4,1,PF,2014-12-12 11:22:00.000,17.6478327159011740,4.78906991913574500,2019-04-07 04:04:21.617
332,332,1,60,PF,2017-12-12 12:13:00.000,37.7808000000000000,260.63000000000000000,2018-04-14 16:38:20.786
348,348,7,100,PF,2019-12-02 10:03:00.000,79.3100000000000300,66.64000000000003000,2019-12-29 07:03:47.032
358,358,3,51,PF,2019-01-20 15:29:00.000,143.4720000000000400,14.15000000000003400,2019-04-27 01:39:08.924
797,797,3,13,PF,2017-07-27 13:31:00.000,1456.9281121986892000,1368.64058304637050000,2017-07-28 04:15:45.465
783,783,7,14,PF,2017-02-25 15:33:00.000,27460.4154995602730000,24854.00409050933700000,2018-02-25 10:53:11.890
845,845,3,13,PF,2013-03-13 15:18:00.000,14733.1831000000000000,14437.47000000000000000,2013-07-08 07:58:05.426
821,821,7,71,PF,2022-06-17 15:39:00.000,1325.0561193942176000,1187.34070739301840000,2022-11-28 01:04:31.235
814,814,2,9,PF,2022-12-16 13:41:00.000,133.4825000000000200,81.21000000000001000,2022-12-30 23:44:07.598
539,539,1,32,PF,2015-05-10 12:07:00.000,100962.9252000000100000,99040.70000000001000000,2015-07-17 04:50:14.177
841,841,5,63,PF,2014-07-04 10:53:00.000,1.0164999999999955,481.24000000000000000,2017-07-29 23:43:45.515
11,11,4,19,PF,2021-09-08 11:36:00.000,21.0370000000000000,153.80000000000000000,2021-10-28 16:35:27.436
315,315,7,100,PF,2017-07-16 16:51:00.000,131.0901999999999800,24.06999999999998000,2017-08-22 18:31:46.855
183,183,1,62,PF,2019-05-27 14:40:00.000,117.7645107746603500,30.87136539027120800,2019-09-27 08:20:44.704
76,76,1,60,PF,2014-07-25 10:23:00.000,35.4714470679600850,16.97850213191761000,2014-09-16 11:04:46.580
771,771,1,80,PF,2019-06-15 11:56:00.000,23150.0296453273730000,22231.31388973785600000,2019-06-27 17:21:58.807
872,872,7,71,PF,2018-09-23 11:56:00.000,4227.8078784550025000,3965.63799854245500000,2018-10-23 21:38:03.228
931,931,7,42,PF,2018-03-12 12:11:00.000,79.2975000000000700,91.27000000000005000,2018-04-22 07:56:43.590
247,247,7,42,PF,2015-09-20 14:56:00.000,2451.0909999999994000,2305.37999999999970000,2016-11-13 17:31:21.351
128,128,8,6,PF,2018-10-04 12:51:00.000,44201.2449000000100000,42776.96493366855000000,2019-07-18 11:13:01.867
23,23,7,33,PF,2015-09-21 11:37:00.000,7554.2014000000010000,6980.92000000000000000,2016-08-16 16:57:37.184
447,447,3,16,PF,2020-10-07 12:13:00.000,1560.8268000000000000,1421.93000000000000000,2021-01-04 08:54:49.285
320,320,4,19,PF,2014-08-18 15:32:00.000,14108.8438210365710000,12919.87341379501800000,2015-10-12 00:15:17.607
359,359,1,80,PF,2014-01-11 13:39:00.000,24410.0595000000000000,22376.50000000000000000,2014-05-19 06:34:24.705
79,79,4,35,PF,2014-01-18 16:06:00.000,219.0938999999999600,202.78999999999996000,2014-04-09 09:56:23.986
726,726,3,91,PF,2018-10-17 12:16:00.000,30.6345536867642350,25.11689861764656600,2018-12-01 17:53:04.891
420,420,5,50,PF,2015-07-18 14:10:00.000,7641.2544000000000000,7279.91000000000000000,2016-05-01 15:02:34.006
264,264,7,71,PF,2022-01-09 14:10:00.000,217.5140000000001000,176.79000000000008000,2022-12-30 23:59:47.001
349,349,7,14,PF,2021-07-02 16:11:00.000,810.2432000000002000,752.92000000000020000,2022-12-29 12:46:30.241
792,792,7,42,PF,2017-12-16 14:03:00.000,3.9798000000000400,62.69000000000004000,2018-01-30 00:41:37.873
645,645,7,71,PF,2022-10-14 13:31:00.000,41775.8672800348940000,42250.43600003561000000,2022-12-30 20:43:15.817
648,648,8,10,PF,2022-09-07 15:06:00.000,220.8505684910557200,390.58099844438730000,2022-12-20 13:08:16.484
549,549,8,38,PF,2018-07-21 12:49:00.000,325.2569313463621400,317.14656568946750000,2020-01-04 04:30:38.811
596,596,7,100,PF,2017-04-15 14:18:00.000,147.6815388417288000,122.46765031351266000,2017-12-26 14:42:57.945
721,721,7,33,PF,2021-12-18 10:28:00.000,179.8367999999999800,408.71999999999997000,2022-02-01 20:45:25.219
968,968,5,55,PF,2014-07-23 12:12:00.000,7480.4580000000005000,19686.35000000000000000,2014-10-03 14:36:59.610
176,176,4,35,PF,2018-03-23 10:08:00.000,43.4532000000000300,33.90000000000003400,2018-07-07 10:15:02.845
161,161,6,44,PF,2019-10-11 15:56:00.000,14288.8643999999990000,13125.92999999999800000,2022-12-30 23:35:00.391
998,998,2,84,PF,2013-04-08 14:55:00.000,36.0700000000000200,23.76000000000002000,2013-07-27 03:30:02.112
799,799,2,85,PF,2011-11-17 13:38:00.000,3574.2133621629980000,2987.11652743737160000,2013-02-12 09:59:16.832
319,319,3,31,PF,2013-03-28 13:31:00.000,24.2247999999999800,13.10999999999998000,2013-11-08 04:13:55.289
95,95,7,14,PF,2021-11-10 10:58:00.000,42.8822429316661900,18.99023136349161000,2022-12-22 17:05:40.658
344,344,7,71,PF,2022-02-15 11:38:00.000,27444.2488000000000000,28223.59000000000000000,2022-04-09 22:54:01.964
960,960,1,39,PF,2019-03-07 13:58:00.000,987.5125000000000000,940.35000000000000000,2019-09-21 11:30:12.927
278,278,4,57,PF,2015-03-02 10:10:00.000,30.6739999999999850,5.47999999999998600,2015-04-01 20:04:24.165
266,266,7,100,PF,2018-06-22 12:09:00.000,8.4435999999998920,191.58999999999990000,2021-08-08 22:25:05.589
886,886,7,33,PF,2019-09-15 12:52:00.000,54.2707000000000100,336.09000000000000000,2022-12-10 00:04:55.129
750,750,4,19,PF,2016-03-14 12:37:00.000,1945.5169164544398000,1829.07325376613310000,2016-06-06 02:24:34.260
464,464,3,13,PF,2014-08-20 15:23:00.000,16.3383999999999960,7.69999999999999600,2014-12-03 14:07:27.484
514,514,9,65,PF,2021-08-22 15:06:00.000,29138.2812000000000000,26961.02000000000000000,2021-10-23 19:43:57.092
689,689,2,84,PF,2013-05-04 12:18:00.000,27162.1242000000020000,24361.38350089326200000,2014-07-10 08:48:38.038
790,790,7,7,PF,2021-07-26 11:03:00.000,47.8871999999999900,25.85999999999999000,2021-10-27 05:49:21.505
536,536,4,45,PF,2015-03-24 13:22:00.000,14.4045000000000000,23.67000000000000000,2018-01-03 03:04:25.194
722,722,7,7,PF,2018-06-08 16:12:00.000,6971.6594106727360000,6305.01780795663850000,2019-08-19 21:06:50.668
383,383,7,14,PF,2019-05-12 14:07:00.000,2380.0699999999997000,2285.76999999999950000,2021-07-11 12:32:25.019
938,938,6,88,PF,2018-09-02 15:04:00.000,1588.2022790593574000,1375.24396025180320000,2018-09-16 15:40:19.555
491,491,7,100,PF,2017-12-10 11:56:00.000,0.8586000000000006,142.98000000000000000,2018-02-06 15:33:58.970
377,377,2,29,PF,2022-05-24 13:01:00.000,7673.5197000000010000,7729.63000000000100000,2022-10-20 16:30:12.342
73,73,3,73,PF,2022-08-08 14:01:00.000,212.3093999999999800,138.55999999999995000,2022-08-13 10:48:26.486
556,556,7,100,PF,2018-03-11 11:49:00.000,15.6103999999999610,45.74999999999996000,2018-09-30 13:53:35.699
15,15,7,33,PF,2019-01-18 11:13:00.000,689.7592000000000000,548.25999999999990000,2020-03-13 23:52:38.741
493,493,7,42,PF,2020-10-12 13:35:00.000,532.9323000000000000,498.01000000000010000,2021-03-09 13:42:09.420
132,132,7,14,PF,2021-03-04 14:12:00.000,2593.4982000000000000,2543.93000000000030000,2021-12-04 20:42:04.853
606,606,7,14,PF,2017-07-17 14:51:00.000,408.7672690705393000,394.63726907053933000,2017-09-20 08:13:56.205
4,4,7,42,PF,2019-06-16 11:13:00.000,403.1583000000000500,350.52000000000000000,2019-12-06 08:43:44.079
238,238,6,48,PF,2021-11-15 11:08:00.000,2138.0009536784920000,1836.93262740444740000,2022-03-23 20:20:39.229
213,213,7,100,PF,2020-02-22 12:35:00.000,741.6836000000001000,713.82000000000000000,2020-07-04 22:06:16.038
499,499,7,7,PF,2017-12-26 13:58:00.000,22.9350000000000130,4.00000000000000700,2018-08-08 05:54:25.658
433,433,9,99,PF,2021-05-18 12:12:00.000,16.5521000000000060,5.22000000000000800,2021-12-06 07:23:48.840
34,34,2,78,PF,2014-12-05 10:20:00.000,26823.1740000000000000,28128.70000000000000000,2014-12-31 08:09:01.553
682,682,2,86,PF,2015-10-22 11:22:00.000,22.0162000000000260,10825.77000000000000000,2016-06-25 15:16:19.586
940,940,7,14,PF,2016-10-18 15:13:00.000,9.1913000000000020,64.14000000000000000,2017-05-06 07:59:41.333
357,357,7,7,PF,2019-01-28 15:17:00.000,20.0128002487470500,11.13355163434304000,2019-06-26 11:37:09.870
462,462,7,100,PF,2020-06-25 12:38:00.000,18922.2847000000000000,19359.61000000000000000,2020-12-10 17:46:51.908
181,181,2,85,PF,2011-10-01 16:11:00.000,196.9900000000000000,145.74000000000000000,2013-11-17 03:50:40.733
54,54,1,26,PF,2015-01-09 10:37:00.000,9.4536000000000340,618.59000000000000000,2020-11-18 15:40:31.833
27,27,7,42,PF,2019-09-02 12:20:00.000,44370.5210000000100000,40570.28000000000000000,2019-10-08 16:47:45.047
63,63,1,26,PF,2013-10-06 12:24:00.000,2273.1950000000000000,2164.20000000000000000,2021-12-18 08:45:33.753
33,33,9,93,PF,2019-12-20 11:06:00.000,57.6582805179181500,34.83498012032464400,2020-08-26 23:39:23.629
732,732,4,1,PF,2020-01-12 12:46:00.000,35601.8039091633100000,32268.79542125074000000,2022-12-11 18:51:57.465
626,626,10,97,PF,2022-01-23 10:27:00.000,45.2100000000000150,7056.10000000000000000,2022-10-07 08:54:02.747
810,810,2,9,PF,2014-09-28 15:37:00.000,125.4329999999999100,101.75999999999990000,2015-03-22 23:46:49.881
295,295,6,44,PF,2017-06-07 16:14:00.000,405.1011000000000000,371.67000000000000000,2017-07-23 12:46:10.571
413,413,8,6,PF,2022-07-21 11:57:00.000,928.5021488926251000,749.55230521989220000,2022-12-12 06:07:06.813
993,993,7,14,PF,2019-09-13 15:33:00.000,33.4964000000000000,17.16999999999999800,2020-01-03 22:59:17.637
354,354,7,100,PF,2015-11-12 13:17:00.000,76726.3500000000000000,76436.32442030653000000,2018-08-08 02:39:28.729
697,697,2,84,PF,2013-01-25 13:29:00.000,976.4574999999999000,996.25999999999990000,2013-02-14 12:59:02.954
382,382,7,7,PF,2020-05-16 15:51:00.000,1.4579999999999862,47.28999999999998500,2020-05-28 18:46:08.620
867,867,2,70,PF,2010-10-06 15:52:00.000,15541.1568000000000000,14378.85999999999900000,2012-05-26 07:05:48.151
905,905,1,80,PF,2011-08-09 13:18:00.000,645.8438388482886000,587.91285325076560000,2012-06-03 05:07:14.169
115,115,2,84,PF,2020-04-21 12:14:00.000,2036.7464000000002000,1922.56000000000020000,2021-06-10 22:17:56.958
789,789,7,33,PF,2016-10-23 13:50:00.000,63.3562000000000000,28.67999999999999600,2017-07-09 13:22:53.933
165,165,7,42,PF,2020-08-06 12:02:00.000,537.3433040671031000,462.02716085010104000,2022-12-16 07:00:54.319
253,253,7,14,PF,2017-12-16 15:31:00.000,4.9494999999999740,66.15999999999997000,2018-02-01 16:34:21.520
156,156,2,9,PF,2012-04-27 14:47:00.000,498.7632000000000400,147.32310375650820000,2012-05-12 11:59:41.983
647,647,5,43,PF,2021-08-05 13:29:00.000,679.1512000000000000,619.36000000000000000,2021-11-25 12:49:36.281
624,624,7,100,PF,2016-04-07 11:19:00.000,169.0935999999999800,143.85999999999999000,2018-01-02 07:08:42.227
408,408,7,100,PF,2020-06-09 14:44:00.000,209.1003000000001000,236.11000000000007000,2022-11-16 16:18:23.791
617,617,7,33,PF,2022-03-16 12:47:00.000,189.0407999999999300,130.54999999999993000,2022-05-01 12:35:34.760
973,973,7,42,PF,2020-11-14 14:25:00.000,873.7377175389684000,243.10701594451666000,2021-12-14 21:35:01.066
40,40,7,7,PF,2020-06-15 15:51:00.000,639.4132000000004000,504.88000000000034000,2022-04-10 01:46:10.806
898,898,4,45,PF,2014-02-22 10:13:00.000,32.2081000000000000,21.52000000000000300,2019-07-11 01:46:57.037
830,830,1,18,PF,2015-03-09 11:53:00.000,16.2816000000000100,3.31000000000001100,2015-07-19 22:30:02.828
294,294,2,95,PF,2015-03-04 13:41:00.000,14975.6248431632700000,15286.48942930512400000,2015-05-28 09:01:32.241
661,661,5,55,PF,2015-10-24 11:18:00.000,6239.0953092463080000,5953.25553261553200000,2015-12-05 11:34:30.163
480,480,7,7,PF,2016-05-18 12:03:00.000,16640.8868187632580000,16795.19658460935000000,2016-05-28 08:27:03.694
42,42,7,14,PF,2021-08-11 10:40:00.000,95.0640000000001600,46.12138066713684000,2022-01-28 17:09:54.373
894,894,7,14,PF,2022-04-21 12:34:00.000,184.4170999999999500,105.65999999999994000,2022-10-05 10:44:04.596
135,135,1,75,PF,2020-11-04 11:56:00.000,408.5083000000000000,198.61000000000000000,2021-04-14 09:24:38.751
177,177,3,16,PF,2012-05-05 13:54:00.000,43.4399999999999800,5.61834908792354800,2012-11-02 22:15:31.789
461,461,6,28,PF,2017-06-27 11:49:00.000,147.1810000000001500,123.18000000000013000,2018-04-10 08:36:48.705
887,887,7,42,PF,2017-05-07 10:03:00.000,68.1975000000000200,21.63000000000001700,2018-03-07 02:07:57.135
163,163,2,84,PF,2022-05-05 10:47:00.000,37.1005117624158000,29.68305074746647000,2022-12-29 16:37:50.096
866,866,7,42,PF,2021-09-15 11:38:00.000,309.5388000000000400,417.11000000000000000,2022-03-20 21:42:20.759
263,263,1,36,PF,2013-03-19 10:55:00.000,3.2025000000000530,90.42000000000006000,2013-05-17 22:02:39.061
554,554,1,75,PF,2017-10-11 12:24:00.000,25.6842999999998400,22.58999999999984400,2018-01-30 15:57:12.614
137,137,1,36,PF,2019-03-17 15:38:00.000,338.5034004208731000,238.42419087702200000,2019-09-03 05:41:41.976
696,696,7,100,PF,2016-08-17 14:14:00.000,3036.2712262738690000,2938.52649634693030000,2018-03-17 09:14:30.418
693,693,7,33,PF,2016-10-18 14:18:00.000,2.1185999999999967,16.33000000000000000,2017-01-28 20:29:03.038
160,160,3,98,PF,2013-03-25 12:14:00.000,20533.2948000000030000,18981.14000000000300000,2013-05-07 15:22:59.358
623,623,1,32,PF,2021-08-27 16:02:00.000,317.4675000000000300,277.54000000000000000,2022-12-29 23:25:06.363
292,292,5,67,PF,2015-01-08 13:05:00.000,436.5310693487885000,286.13296200821355000,2016-10-22 03:44:05.778
842,842,7,33,PF,2019-06-07 10:17:00.000,1.2401999999999190,35036.17000000000000000,2019-08-03 02:57:15.821
543,543,8,10,PF,2021-01-14 12:52:00.000,566.4383999999999000,558.84999999999990000,2021-05-08 07:01:08.194
949,949,7,42,PF,2016-01-20 14:24:00.000,15912.6370027650210000,15199.02250265867400000,2016-08-15 16:55:20.276
875,875,7,71,PF,2022-02-26 11:35:00.000,130.7640000000000400,102.65000000000005000,2022-12-30 23:56:51.504
817,817,7,100,PF,2017-10-10 14:17:00.000,19329.0830000000000000,18685.16000000000000000,2018-12-20 04:12:42.640
553,553,5,43,PF,2021-04-06 14:25:00.000,317.1938100650919500,714.70349547256140000,2022-07-02 13:45:27.837
284,284,2,70,PF,2011-04-17 15:53:00.000,222.2711000000000000,199.00000000000000000,2011-05-25 01:26:36.477
676,676,1,26,PF,2012-01-03 11:25:00.000,91.0005000000000000,75.25999999999999000,2022-03-30 22:43:13.388
250,250,5,55,PF,2016-12-12 13:38:00.000,12.8956000000000100,26.19000000000001200,2017-05-15 23:29:43.333
774,774,1,39,PF,2019-07-21 15:43:00.000,492.4272506217428700,422.95113692885710000,2019-12-04 12:08:30.698
515,515,5,58,PF,2016-02-21 13:38:00.000,5657.6866201435800000,5172.23818361796200000,2016-09-07 23:31:23.485
492,492,9,87,PF,2020-05-05 11:33:00.000,5.9949999999999290,74.44999999999993000,2020-06-24 06:45:56.090
847,847,8,89,PF,2018-09-09 11:25:00.000,114.5624288089889700,80.68314569632014000,2021-04-14 09:14:07.968
110,110,3,31,PF,2013-06-27 16:39:00.000,96140.9475374774300000,100116.15035153899000000,2014-03-21 07:36:45.446
978,978,5,15,PF,2020-12-22 10:47:00.000,40487.0723999999900000,37472.07999999999400000,2021-02-27 06:25:20.044
979,979,7,71,PF,2022-12-15 13:37:00.000,1006.1280000000002000,63211.40000000000000000,2022-12-30 23:58:46.321
201,201,7,71,PF,2022-04-05 13:22:00.000,266.9704256145064400,246.53715407376873000,2022-12-23 16:19:28.164
50,50,1,18,PF,2020-02-13 15:48:00.000,806.5499999999995000,759.92999999999960000,2020-04-26 21:39:21.733
526,526,3,51,PF,2013-07-17 12:57:00.000,2246.8279000000000000,1891.71000000000000000,2021-11-28 02:30:01.945
125,125,1,61,PF,2019-07-07 13:31:00.000,22.0535999999999960,123.13000000000000000,2019-07-16 21:10:36.643
655,655,7,42,PF,2020-08-07 11:37:00.000,232.1485916350051200,218.39009072772782000,2021-04-28 19:29:33.001
851,851,7,7,PF,2019-12-17 11:33:00.000,4.0491999999999795,177.54000000000000000,2020-03-27 21:13:06.085
663,663,2,70,PF,2015-01-07 15:14:00.000,5.9186999999999300,31.66999999999993400,2016-05-14 11:22:55.642
166,166,7,14,PF,2021-01-12 16:12:00.000,782.4991330365674000,1599.56850309853830000,2022-01-02 03:09:19.549
330,330,9,59,PF,2020-07-27 10:30:00.000,93.0108548139209700,68.82995526130789000,2020-11-30 06:53:50.306
452,452,5,49,PF,2022-03-03 12:03:00.000,340.6087999999999000,303.34999999999997000,2022-09-29 13:06:43.542
331,331,7,71,PF,2018-11-25 10:36:00.000,32267.2509071363020000,30301.50274258141500000,2022-11-10 22:21:36.625
600,600,4,45,PF,2014-12-10 14:39:00.000,0.7546000000000100,92.77000000000001000,2015-12-21 15:49:27.054
994,994,7,7,PF,2015-10-27 14:57:00.000,576.6025000000001000,537.09000000000010000,2017-10-08 06:04:49.229
981,981,10,17,PF,2022-09-09 13:34:00.000,505.8368000000000000,418.92999999999995000,2022-10-14 08:39:27.277
723,723,7,14,PF,2016-04-05 15:05:00.000,1361.0132002814842000,1291.19203910823700000,2017-04-01 22:47:29.950
80,80,7,71,PF,2017-12-10 12:35:00.000,27.4534540790473800,42.88515105788959000,2020-10-02 04:56:02.642
356,356,7,42,PF,2020-02-23 13:12:00.000,68663.0894000000100000,62982.23000000000000000,2020-04-14 19:48:21.315
477,477,7,71,PF,2016-02-12 13:38:00.000,36068.8545000000000000,34206.66000000000000000,2016-12-31 08:02:05.465
298,298,6,4,PF,2020-12-14 15:26:00.000,8507.5059153512940000,7416.29207387381800000,2021-07-11 15:46:48.047
48,48,7,100,PF,2022-11-11 10:14:00.000,557.5967999999999000,171.02999999999997000,2022-12-30 23:59:47.759
206,206,7,33,PF,2018-09-12 10:47:00.000,24.5779000000000300,6.70000000000002800,2022-12-04 10:30:02.858
202,202,7,100,PF,2016-12-11 11:17:00.000,49.0245000000000100,21.87000000000000500,2019-05-20 04:38:45.300
119,119,6,88,PF,2016-06-02 14:33:00.000,5.2118000000000100,28.66000000000001000,2016-07-15 02:12:38.849
285,285,2,82,PF,2015-07-03 14:32:00.000,30.8672000000000150,3.22000000000001300,2019-07-07 09:35:49.708
376,376,7,14,PF,2017-12-05 13:32:00.000,53.0387999999999900,4840.91000000000000000,2022-11-12 17:06:15.832
791,791,7,71,PF,2022-08-08 14:54:00.000,83.7726000000000000,1062.92999999999980000,2022-12-19 03:06:50.446
784,784,3,91,PF,2014-02-12 12:29:00.000,276.0982000000002000,215.83000000000015000,2019-11-06 05:21:15.024
